Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.0.1-192.168.10.50-14315-80-6,172.16.0.1,14315,192.168.10.50,80,6,7/7/2017 3:56,11321329,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.649865577,0.441644263,2830332.25,5659322.52,11300000,3,11300000,2830332.25,5659322.52,11300000,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.441644263,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2013.0,0.0,2013,2013,11300000.0,0.0,11300000,11300000,DDoS
172.16.0.1-192.168.10.50-14316-80-6,172.16.0.1,14316,192.168.10.50,80,6,7/7/2017 3:56,684914,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,16984.61413,11.68029855,97844.85714,258413.3477,683871,2,860,430.0,537.4011537,810,50,684795,171198.75,341781.6628,683871,2,0,0,0,0,72,112,4.380111956,7.300186593,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14317-80-6,172.16.0.1,14317,192.168.10.50,80,6,7/7/2017 3:56,668691,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,17396.675,10.46821327,111448.5,272361.7704,667404,6,1268,634.0,704.2783541,1132,136,668635,222878.3333,384971.0025,667404,6,0,0,0,0,72,92,4.486377116,5.981836155,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14318-80-6,172.16.0.1,14318,192.168.10.50,80,6,7/7/2017 3:56,662037,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,17571.52546,13.59440635,82754.625,233562.4908,660792,2,825,412.5,577.7062402,821,4,661951,132390.2,295385.741,660792,2,0,0,0,0,72,132,4.531468785,9.06293757,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14319-80-6,172.16.0.1,14319,192.168.10.50,80,6,7/7/2017 3:56,606238,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,19188.83343,11.5466203,101039.6667,245935.074,603050,1,2093,1046.5,1478.560279,2092,1,606161,202053.6667,347273.4462,603050,1006,0,0,0,0,72,92,4.948551559,6.598068745,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14320-80-6,172.16.0.1,14320,192.168.10.50,80,6,7/7/2017 3:56,603306,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,19282.08902,13.26026925,86186.57143,227590.9691,602314,1,822,411.0,579.8275606,821,1,603285,150821.25,301018.6786,602349,3,0,0,0,0,72,112,4.972600969,8.287668281,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14321-80-6,172.16.0.1,14321,192.168.10.50,80,6,7/7/2017 3:56,129902,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,89552.12391,69.28299795,16237.75,45470.31432,128769,2,951,475.5,668.2159082,948,3,129779,25955.8,57475.57912,128769,2,0,0,0,0,72,132,23.09433265,46.1886653,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14322-80-6,172.16.0.1,14322,192.168.10.50,80,6,7/7/2017 3:56,338696,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,34328.71956,20.66750124,56449.33333,117623.803,293834,146,44558,22279.0,31279.57557,44397,161,338542,112847.3333,158302.8507,293834,158,0,0,0,0,72,92,8.857500531,11.81000071,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14322-80-6,172.16.0.1,14322,192.168.10.50,80,6,7/7/2017 3:56,10992356,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.183335401,0.363889234,3664118.667,6345768.526,11000000,357,11000000,3664118.667,6345768.526,11000000,357,0,0.0,0.0,0,0,0,0,0,0,80,0,0.363889234,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,775.0,0.0,775,775,11000000.0,0.0,11000000,11000000,DDoS
172.16.0.1-192.168.10.50-14323-80-6,172.16.0.1,14323,192.168.10.50,80,6,7/7/2017 3:56,341869,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,34010.10329,23.40077632,48838.42857,110917.7917,297708,33,43631,21815.5,30557.61955,43423,208,341836,85459.0,142982.3234,297708,181,0,0,0,0,72,112,8.77529112,14.6254852,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14323-80-6,172.16.0.1,14323,192.168.10.50,80,6,7/7/2017 3:56,10988474,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.730133411,0.455022235,2747118.5,5493157.009,11000000,310,11000000,2747118.5,5493157.009,11000000,310,0,0.0,0.0,0,0,0,0,0,0,100,0,0.455022235,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1620.0,0.0,1620,1620,11000000.0,0.0,11000000,11000000,DDoS
172.16.0.1-192.168.10.50-14324-80-6,172.16.0.1,14324,192.168.10.50,80,6,7/7/2017 3:56,334898,3,4,26,11601,20,0,8.666666667,10.26320288,5840,0,2900.25,3345.636997,34718.03355,20.90188654,55816.33333,116990.2888,292140,20,42542,21271.0,29620.70306,42216,326,334878,111626.0,157762.2486,292140,157,0,0,0,0,72,92,8.957951376,11.94393517,0,5840,1453.375,2681.356423,7189672.268,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14324-80-6,172.16.0.1,14324,192.168.10.50,80,6,7/7/2017 3:56,10993902,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.183028373,0.363838062,3664634.0,6346628.203,11000000,237,11000000,3664634.0,6346628.203,11000000,237,0,0.0,0.0,0,0,0,0,0,0,80,0,0.363838062,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,813.0,0.0,813,813,11000000.0,0.0,11000000,11000000,DDoS
172.16.0.1-192.168.10.50-14325-80-6,172.16.0.1,14325,192.168.10.50,80,6,7/7/2017 3:56,337469,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,34453.53499,26.66911627,42183.625,103333.4882,295427,11,41592,20796.0,28967.3364,41279,313,337458,67491.6,128691.6265,295427,19,0,0,0,0,72,132,8.889705425,17.77941085,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14325-80-6,172.16.0.1,14325,192.168.10.50,80,6,7/7/2017 3:56,10987626,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.184275293,0.364045882,3662542.0,6343124.262,11000000,273,11000000,3662542.0,6343124.262,11000000,273,0,0.0,0.0,0,0,0,0,0,0,80,0,0.364045882,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,675.0,0.0,675,675,11000000.0,0.0,11000000,11000000,DDoS
172.16.0.1-192.168.10.50-14326-80-6,172.16.0.1,14326,192.168.10.50,80,6,7/7/2017 3:56,340368,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,34160.08555,20.56597565,56728.0,119942.4056,299345,60,40679,20339.5,28447.61291,40455,224,340308,113436.0,162274.6997,299345,197,0,0,0,0,72,92,8.813989564,11.75198609,0,10135,1453.375,3544.652026,12600000.0,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14326-80-6,172.16.0.1,14326,192.168.10.50,80,6,7/7/2017 3:56,10981274,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.185538764,0.364256461,3660424.667,6339436.149,11000000,253,11000000,3660424.667,6339436.149,11000000,253,0,0.0,0.0,0,0,0,0,0,0,80,0,0.364256461,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,699.0,0.0,699,699,11000000.0,0.0,11000000,11000000,DDoS
172.16.0.1-192.168.10.50-14327-80-6,172.16.0.1,14327,192.168.10.50,80,6,7/7/2017 3:56,363806,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,31959.34097,24.73845951,45475.75,113165.1683,323465,10,39763,19881.5,27737.67771,39495,268,363796,72759.2,141200.8078,323465,66,0,0,0,0,72,132,8.24615317,16.49230634,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14327-80-6,172.16.0.1,14327,192.168.10.50,80,6,7/7/2017 3:56,10956713,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.738047442,0.45634124,2739178.25,5476411.932,11000000,113,11000000,2739178.25,5476411.932,11000000,113,0,0.0,0.0,0,0,0,0,0,0,100,0,0.45634124,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2917.0,0.0,2917,2917,11000000.0,0.0,11000000,11000000,DDoS
172.16.0.1-192.168.10.50-14328-80-6,172.16.0.1,14328,192.168.10.50,80,6,7/7/2017 3:56,337743,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,34425.58395,20.72581815,56290.5,119348.0328,297796,5,39670,19835.0,27613.93402,39361,309,337738,112579.3333,161621.241,297796,159,0,0,0,0,72,92,8.882493494,11.84332466,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14328-80-6,172.16.0.1,14328,192.168.10.50,80,6,7/7/2017 3:56,10982705,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.731567496,0.455261249,2745676.25,5490669.168,11000000,201,11000000,2745676.25,5490669.168,11000000,201,0,0.0,0.0,0,0,0,0,0,0,100,0,0.455261249,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1025.0,0.0,1025,1025,11000000.0,0.0,11000000,11000000,DDoS
172.16.0.1-192.168.10.50-14329-80-6,172.16.0.1,14329,192.168.10.50,80,6,7/7/2017 3:56,362850,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,32043.54416,22.0476781,51835.71429,120640.5375,323514,27,38717,19358.5,26916.01963,38391,326,362823,90705.75,156267.2543,323514,49,0,0,0,0,72,112,8.267879289,13.77979881,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14329-80-6,172.16.0.1,14329,192.168.10.50,80,6,7/7/2017 3:56,10956705,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.190439553,0.365073259,3652235.0,6323762.647,11000000,3,11000000,3652235.0,6323762.647,11000000,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.365073259,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2418.0,0.0,2418,2418,11000000.0,0.0,11000000,11000000,DDoS
172.16.0.1-192.168.10.50-14330-80-6,172.16.0.1,14330,192.168.10.50,80,6,7/7/2017 3:56,361844,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,32132.63174,19.34535325,60307.33333,129923.3423,323756,39,37773,18886.5,26339.02049,37511,262,361805,120601.6667,176941.4445,323756,196,0,0,0,0,72,92,8.290865677,11.05448757,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14330-80-6,172.16.0.1,14330,192.168.10.50,80,6,7/7/2017 3:56,10955892,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.190602098,0.36510035,3651964.0,6324229.332,11000000,273,11000000,3651964.0,6324229.332,11000000,273,0,0.0,0.0,0,0,0,0,0,0,80,0,0.36510035,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1337.0,0.0,1337,1337,11000000.0,0.0,11000000,11000000,DDoS
172.16.0.1-192.168.10.50-14331-80-6,172.16.0.1,14331,192.168.10.50,80,6,7/7/2017 3:56,375597,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,30956.0513,23.96185273,46949.625,118805.137,339377,16,35918,17959.0,24856.21757,35535,383,375556,75111.2,148541.9031,339377,16,0,0,0,0,72,132,7.987284243,15.97456849,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14331-80-6,172.16.0.1,14331,192.168.10.50,80,6,7/7/2017 3:56,10941545,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.193474505,0.365579084,3647181.667,6316501.198,10900000,272,10900000,3647181.667,6316501.198,10900000,272,0,0.0,0.0,0,0,0,0,0,0,80,0,0.365579084,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,696.0,0.0,696,696,10900000.0,0.0,10900000,10900000,DDoS
172.16.0.1-192.168.10.50-14332-80-6,172.16.0.1,14332,192.168.10.50,80,6,7/7/2017 3:56,359021,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,32385.29223,19.49746672,59836.83333,130090.1081,323909,25,34831,17415.5,24039.50924,34414,417,358996,119665.3333,177730.3096,323909,181,0,0,0,0,72,92,8.356057167,11.14140956,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14332-80-6,172.16.0.1,14332,192.168.10.50,80,6,7/7/2017 3:56,10955218,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.190736871,0.365122812,3651739.333,6323718.088,11000000,343,11000000,3651739.333,6323718.088,11000000,343,0,0.0,0.0,0,0,0,0,0,0,80,0,0.365122812,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1478.0,0.0,1478,1478,11000000.0,0.0,11000000,11000000,DDoS
172.16.0.1-192.168.10.50-14333-80-6,172.16.0.1,14333,192.168.10.50,80,6,7/7/2017 3:56,387788,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1561.969346,29982.87724,25.78728584,43087.55556,118510.7697,358077,12,29181,14590.5,20566.20073,29133,48,387776,64629.33333,144231.0348,358077,13,0,0,0,0,72,152,7.736185751,18.05110009,0,4380,1057.0,1468.855269,2157535.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14333-80-6,172.16.0.1,14333,192.168.10.50,80,6,7/7/2017 3:56,10918694,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.74758135,0.457930225,2729673.5,5458013.748,10900000,1,10900000,2729673.5,5458013.748,10900000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.457930225,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2000.0,0.0,2000,2000,10900000.0,0.0,10900000,10900000,DDoS
172.16.0.1-192.168.10.50-14334-80-6,172.16.0.1,14334,192.168.10.50,80,6,7/7/2017 3:56,383203,2,6,20,11601,20,0,10.0,14.14213562,4380,0,1933.5,1998.0254,30325.963,20.87666328,54743.28571,134445.7962,358997,42,23555,23555.0,0.0,23555,23555,383161,76632.2,158171.9343,358997,159,0,0,0,0,52,132,5.219165821,15.65749746,0,4380,1291.222222,1850.208352,3423270.944,0,0,0,1,0,0,0,0,3,1452.625,10.0,1933.5,52,0,0,0,0,0,0,2,20,6,11601,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14334-80-6,172.16.0.1,14334,192.168.10.50,80,6,7/7/2017 3:56,10912763,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.749074639,0.458179106,2728190.75,5454385.561,10900000,1,10900000,2728190.75,5454385.561,10900000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.458179106,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2994.0,0.0,2994,2994,10900000.0,0.0,10900000,10900000,DDoS
172.16.0.1-192.168.10.50-14335-80-6,172.16.0.1,14335,192.168.10.50,80,6,7/7/2017 3:56,383793,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1561.969346,30294.97672,26.05571232,42643.66667,119465.4401,360606,23,22602,11301.0,15846.26297,22506,96,383770,63961.66667,145605.4054,360606,48,0,0,0,0,72,152,7.816713697,18.23899863,0,4380,1057.0,1468.855269,2157535.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14335-80-6,172.16.0.1,14335,192.168.10.50,80,6,7/7/2017 3:56,10905734,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.750846481,0.458474414,2726433.5,5451533.687,10900000,3,10900000,2726433.5,5451533.687,10900000,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.458474414,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2000.0,0.0,2000,2000,10900000.0,0.0,10900000,10900000,DDoS
172.16.0.1-192.168.10.50-14336-80-6,172.16.0.1,14336,192.168.10.50,80,6,7/7/2017 3:56,373815,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,31103.62077,24.07608041,46726.875,127533.7259,362214,24,11122,5561.0,7796.559369,11074,48,373791,74758.2,160763.261,362214,49,0,0,0,0,72,132,8.025360138,16.05072028,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14336-80-6,172.16.0.1,14336,192.168.10.50,80,6,7/7/2017 3:56,10893248,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.753999542,0.458999924,2723312.0,5443953.477,10900000,1,10900000,2723312.0,5443953.477,10900000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.458999924,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,4006.0,0.0,4006,4006,10900000.0,0.0,10900000,10900000,DDoS
172.16.0.1-192.168.10.50-14337-80-6,172.16.0.1,14337,192.168.10.50,80,6,7/7/2017 3:56,372855,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,31183.70412,18.77405426,62142.5,147168.2225,362437,33,10195,5097.5,7139.65717,10146,49,372806,124268.6667,206320.2881,362437,190,0,0,0,0,72,92,8.046023253,10.728031,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14337-80-6,172.16.0.1,14337,192.168.10.50,80,6,7/7/2017 3:56,10904701,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.200885655,0.366814276,3634900.333,6293235.025,10900000,4,10900000,3634900.333,6293235.025,10900000,4,0,0.0,0.0,0,0,0,0,0,0,80,0,0.366814276,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2999.0,0.0,2999,2999,10900000.0,0.0,10900000,10900000,DDoS
172.16.0.1-192.168.10.50-14338-80-6,172.16.0.1,14338,192.168.10.50,80,6,7/7/2017 3:56,1213878,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,9583.335393,5.766642117,202313.0,495175.19,1213085,4,744,372.0,455.3767671,694,50,1213832,404610.6667,700159.4085,1213085,4,0,0,0,0,72,92,2.47141805,3.295224067,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14338-80-6,172.16.0.1,14338,192.168.10.50,80,6,7/7/2017 3:56,10049708,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.388129088,0.398021515,3349902.667,5802198.155,10000000,1,10000000,3349902.667,5802198.155,10000000,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.398021515,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4.0,0.0,4,4,10000000.0,0.0,10000000,10000000,DDoS
172.16.0.1-192.168.10.50-14339-80-6,172.16.0.1,14339,192.168.10.50,80,6,7/7/2017 3:56,919328,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,12653.808,7.614257371,153221.3333,374842.4519,918365,5,936,468.0,593.9696962,888,48,919278,306426.0,529954.9119,918365,5,0,0,0,0,72,92,3.263253159,4.351004212,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14339-80-6,172.16.0.1,14339,192.168.10.50,80,6,7/7/2017 3:56,10053741,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.387171104,0.397861851,3351247.0,5804526.609,10100000,1,10100000,3351247.0,5804526.609,10100000,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.397861851,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4.0,0.0,4,4,10100000.0,0.0,10100000,10100000,DDoS
